seqnum,sex,province,age,DEP_TOTAL
1484,ชาย,บุรีรัมย์,47,441.01
1485,ชาย,บุรีรัมย์,49,20394.51
1486,หญิง,บุรีรัมย์,45,5991.89
1487,หญิง,บุรีรัมย์,62,556.93
1488,ชาย,บุรีรัมย์,65,2502.36
1489,ชาย,บุรีรัมย์,28,529.36
1490,ชาย,บุรีรัมย์,74,42.65
1491,ชาย,บุรีรัมย์,72,41.43
1492,ชาย,บุรีรัมย์,59,108.54
1493,หญิง,บุรีรัมย์,41,11198.33
1494,หญิง,บุรีรัมย์,75,725.07
1495,ชาย,บุรีรัมย์,37,2.77
1496,หญิง,บุรีรัมย์,53,30136.34
1497,หญิง,บุรีรัมย์,48,0.91
1498,ชาย,กาฬสินธุ์,80,83.78
1499,หญิง,บุรีรัมย์,50,200.01
1500,หญิง,บุรีรัมย์,50,1186.74
1501,หญิง,บุรีรัมย์,168,521.09
1502,หญิง,บุรีรัมย์,68,12415.54
1503,ชาย,บุรีรัมย์,64,5384.63
1504,หญิง,บุรีรัมย์,56,3832.92
1505,ชาย,กาฬสินธุ์,75,10197.24
1506,หญิง,บุรีรัมย์,62,659.21
1507,ชาย,สระแก้ว,59,599.4
1508,หญิง,บุรีรัมย์,48,549.87
1509,หญิง,บุรีรัมย์,43,10506.57
1510,หญิง,บุรีรัมย์,70,106
1511,หญิง,บุรีรัมย์,44,1718.98
1512,ชาย,บุรีรัมย์,70,1663.38
1513,ชาย,บุรีรัมย์,60,8.75
1514,ชาย,บุรีรัมย์,57,2064.01
1515,หญิง,บุรีรัมย์,79,95.76
1516,หญิง,บุรีรัมย์,82,10578.39
1517,ชาย,บุรีรัมย์,82,0
1518,หญิง,บุรีรัมย์,52,1367.66
1519,หญิง,บุรีรัมย์,45,411426.29
1520,ชาย,บุรีรัมย์,79,10.16
1521,หญิง,บุรีรัมย์,81,243.7
1522,หญิง,บุรีรัมย์,79,32.48
1523,ชาย,บุรีรัมย์,45,22448.51
1524,หญิง,บุรีรัมย์,57,4447.16
1525,หญิง,ระนอง,80,69.82
1526,ชาย,กาฬสินธุ์,84,596.08
1527,ชาย,บุรีรัมย์,55,1728.69
1528,ชาย,บุรีรัมย์,53,98.75
1529,หญิง,บุรีรัมย์,62,8662.5
1530,หญิง,บุรีรัมย์,77,104981.08
1531,หญิง,บุรีรัมย์,49,5633.22
1532,หญิง,บุรีรัมย์,42,0
1533,ชาย,บุรีรัมย์,50,3530.27
1534,ชาย,บุรีรัมย์,47,7880.75
1535,หญิง,บุรีรัมย์,38,34708.67
1536,หญิง,บุรีรัมย์,63,125021.42
1537,ชาย,บุรีรัมย์,47,199.88
1538,ชาย,พระนครศรีอยุธยา,168,88.72
1539,ชาย,กาฬสินธุ์,82,803.29
1540,ชาย,บุรีรัมย์,55,500
1541,หญิง,บุรีรัมย์,55,8541.08
1542,ชาย,บุรีรัมย์,168,16694.67
1543,ชาย,บุรีรัมย์,51,548.46
1544,ชาย,บุรีรัมย์,64,26.29
1545,หญิง,บุรีรัมย์,66,17.11
1546,ชาย,บุรีรัมย์,56,14081.72
1547,หญิง,บุรีรัมย์,59,105348.61
1548,ชาย,บุรีรัมย์,61,691.65
1549,ชาย,บุรีรัมย์,28,1128.76
1550,หญิง,บุรีรัมย์,51,186.15
1551,ชาย,บุรีรัมย์,54,107.09
1552,ชาย,บุรีรัมย์,70,817.04
1553,หญิง,บุรีรัมย์,48,6328.71
1554,หญิง,บุรีรัมย์,47,688.69
1555,ชาย,บุรีรัมย์,46,0.25
1556,หญิง,บุรีรัมย์,57,206800.52
1557,หญิง,บุรีรัมย์,67,34762.27
1558,หญิง,บุรีรัมย์,81,707.04
1559,หญิง,บุรีรัมย์,72,4902.4
1560,หญิง,บุรีรัมย์,49,81.83
1561,หญิง,บุรีรัมย์,69,42315.47
1562,ชาย,บุรีรัมย์,32,1743.13
1563,หญิง,บุรีรัมย์,55,6081.04
1564,หญิง,บุรีรัมย์,57,37775.68
1565,หญิง,บุรีรัมย์,30,10795.77
1566,หญิง,บุรีรัมย์,27,235.46
1567,ชาย,เลย,57,218.37
1568,หญิง,บุรีรัมย์,54,78.43
1569,หญิง,บุรีรัมย์,58,21.64
1570,ชาย,บุรีรัมย์,46,566.93
1571,หญิง,บุรีรัมย์,66,1954.14
1572,ชาย,บุรีรัมย์,83,23.78
1573,ชาย,บุรีรัมย์,69,109
1574,ชาย,บุรีรัมย์,67,55.52
1575,ชาย,กาฬสินธุ์,79,0
1576,หญิง,บุรีรัมย์,65,47.1
1577,หญิง,บุรีรัมย์,77,5237.78
1578,หญิง,บุรีรัมย์,41,234.31
1579,หญิง,บุรีรัมย์,78,64.62
1580,ชาย,บุรีรัมย์,24,0
1581,ชาย,บุรีรัมย์,60,90576.5
1582,ชาย,กาฬสินธุ์,82,2744.72
1583,ชาย,บุรีรัมย์,51,218.13
1584,ชาย,บุรีรัมย์,61,3986.33
1585,หญิง,บุรีรัมย์,91,1236.46
1586,ชาย,บุรีรัมย์,38,4859.81
1587,ชาย,บุรีรัมย์,60,281.76
1588,ชาย,บุรีรัมย์,48,0
1589,หญิง,บุรีรัมย์,51,20236.58
1590,หญิง,บุรีรัมย์,90,773.07
1591,หญิง,บุรีรัมย์,73,14467.23
1592,หญิง,บุรีรัมย์,61,24837.73
1593,หญิง,บุรีรัมย์,51,2233.86
1594,หญิง,บุรีรัมย์,42,463.35
1595,หญิง,บุรีรัมย์,38,19323.22
1596,หญิง,กาฬสินธุ์,94,2875.47
1597,ชาย,บุรีรัมย์,75,289.52
1598,หญิง,บุรีรัมย์,57,482239.02
1599,หญิง,บุรีรัมย์,47,0
1600,หญิง,บุรีรัมย์,51,3375.59
1601,หญิง,บุรีรัมย์,51,2049.41
1602,หญิง,บุรีรัมย์,46,3068.66
1603,ชาย,บุรีรัมย์,41,3039.88
1604,หญิง,บุรีรัมย์,53,50264.25
1605,หญิง,บุรีรัมย์,53,117108.82
1606,หญิง,บุรีรัมย์,50,288275.22
1607,ชาย,บุรีรัมย์,70,119.46
1608,หญิง,บุรีรัมย์,54,0
1609,ชาย,บุรีรัมย์,45,2368.33
1610,ชาย,บุรีรัมย์,62,31041.28
1611,หญิง,บุรีรัมย์,64,242960.16
1612,หญิง,นครราชสีมา,43,4044.87
1613,ชาย,กาฬสินธุ์,83,8136.33
1614,หญิง,บุรีรัมย์,37,56085.73
1615,หญิง,บุรีรัมย์,53,100763.94
1616,หญิง,บุรีรัมย์,48,269878.45
1617,หญิง,บุรีรัมย์,53,11703.81
1618,ชาย,บุรีรัมย์,45,0
1619,ชาย,บุรีรัมย์,58,100009.38
1620,ชาย,บุรีรัมย์,61,39.57
1621,ชาย,บุรีรัมย์,48,2521.62
1622,ชาย,กาฬสินธุ์,82,62.05
1623,หญิง,บุรีรัมย์,51,17456.49
1624,ชาย,บุรีรัมย์,57,12747.08
1625,หญิง,บุรีรัมย์,54,224798.04
1626,หญิง,บุรีรัมย์,56,0
1627,ชาย,บุรีรัมย์,52,60.05
1628,หญิง,บุรีรัมย์,46,82.55
1629,ชาย,บุรีรัมย์,56,23.33
1630,หญิง,บุรีรัมย์,36,701.24
1631,หญิง,บุรีรัมย์,41,7855.58
1632,หญิง,บุรีรัมย์,48,25089.47
1633,ชาย,บุรีรัมย์,40,794.35
1634,ชาย,บุรีรัมย์,59,226392.12
1635,ชาย,บุรีรัมย์,44,766.34
1636,ชาย,บุรีรัมย์,51,34.56
1637,หญิง,บุรีรัมย์,58,95803.08
1638,หญิง,บุรีรัมย์,50,3106.56
1639,หญิง,บุรีรัมย์,51,9.04
1640,ชาย,บุรีรัมย์,56,10132.66
1641,ชาย,บุรีรัมย์,56,19814.53
1642,หญิง,บุรีรัมย์,48,31162.15
1643,ชาย,บุรีรัมย์,57,4757.06
1644,หญิง,บุรีรัมย์,56,8846.54
1645,หญิง,บุรีรัมย์,46,534.43
1646,หญิง,บุรีรัมย์,46,227995.2
1647,ชาย,บุรีรัมย์,67,2357.59
1648,หญิง,บุรีรัมย์,55,159.52
1649,ชาย,บุรีรัมย์,73,5179.32
1650,ชาย,บุรีรัมย์,54,6651.81
1651,ชาย,กาฬสินธุ์,77,5394.34
1652,หญิง,บุรีรัมย์,49,2.27
1653,หญิง,บุรีรัมย์,46,15104.01
1654,หญิง,บุรีรัมย์,56,65
1655,หญิง,บุรีรัมย์,57,4876.35
1656,ชาย,บุรีรัมย์,46,3303.76
1657,หญิง,บุรีรัมย์,43,17560.54
1658,ชาย,บุรีรัมย์,59,1896.04
1659,หญิง,บุรีรัมย์,56,17640.47
1660,หญิง,กรุงเทพมหานคร,44,2824.26
1661,ชาย,บุรีรัมย์,61,1280.14
1662,ชาย,บุรีรัมย์,56,12982.82
1663,หญิง,บุรีรัมย์,56,320.41
1664,หญิง,บุรีรัมย์,49,2119.46
1665,หญิง,บุรีรัมย์,65,783.3
1666,หญิง,บุรีรัมย์,62,230.94
1667,หญิง,บุรีรัมย์,44,57001.06
1668,หญิง,บุรีรัมย์,41,6436.81
1669,หญิง,บุรีรัมย์,45,123928.9
1670,หญิง,บุรีรัมย์,48,1280385.7
1671,หญิง,บุรีรัมย์,50,5189.66
1672,ชาย,บุรีรัมย์,40,20.67
1673,หญิง,นครราชสีมา,61,14516.89
1674,ชาย,บุรีรัมย์,54,1.37
1675,หญิง,บุรีรัมย์,49,25567.37
1676,หญิง,บุรีรัมย์,42,1138.31
1677,ชาย,บุรีรัมย์,67,11993.59
1678,หญิง,บุรีรัมย์,66,36636.35
1679,ชาย,บุรีรัมย์,77,1582.81
1680,หญิง,บุรีรัมย์,48,34.99
1681,ชาย,บุรีรัมย์,38,520.66
1682,หญิง,บุรีรัมย์,65,19162.81
1683,ชาย,กาฬสินธุ์,86,1589.35
1684,หญิง,นครสวรรค์,46,0
1685,หญิง,บุรีรัมย์,61,10264.66
1686,ชาย,บุรีรัมย์,77,22.81
1687,ชาย,บุรีรัมย์,47,401.19
1688,ชาย,บุรีรัมย์,48,715.76
1689,หญิง,บุรีรัมย์,67,77676.43
1690,ชาย,บุรีรัมย์,62,105.2
1691,หญิง,บุรีรัมย์,73,5120.7
1692,ชาย,บุรีรัมย์,59,1268.36
1693,หญิง,บุรีรัมย์,57,4609.43
1694,หญิง,บุรีรัมย์,73,5059.18
1695,หญิง,บุรีรัมย์,61,258.42
1696,หญิง,บุรีรัมย์,57,64.12
1697,หญิง,บุรีรัมย์,73,30269.38
1698,หญิง,บุรีรัมย์,72,836.87
1699,หญิง,บุรีรัมย์,57,1708.87
1700,ชาย,บุรีรัมย์,80,0
1701,หญิง,บุรีรัมย์,51,89862.1
1702,หญิง,บุรีรัมย์,72,243.19
1703,หญิง,บุรีรัมย์,76,8.47
1704,หญิง,บุรีรัมย์,40,0
1705,ชาย,บุรีรัมย์,70,703.49
1706,ชาย,บุรีรัมย์,71,1727.43
1707,หญิง,บุรีรัมย์,26,1534.84
1708,หญิง,บุรีรัมย์,168,711.79
1709,ชาย,กาฬสินธุ์,94,65.49
1710,ชาย,บุรีรัมย์,50,7757.55
1711,ชาย,บุรีรัมย์,53,18572.96
1712,ชาย,บุรีรัมย์,49,87.16
1713,หญิง,บุรีรัมย์,62,8498.04
1714,หญิง,บุรีรัมย์,90,0
1715,ชาย,บุรีรัมย์,58,0
1716,หญิง,บุรีรัมย์,43,1178.18
1717,หญิง,บุรีรัมย์,46,99.18
1718,หญิง,บุรีรัมย์,53,57918.19
1719,หญิง,บุรีรัมย์,74,628632.47
1720,หญิง,บุรีรัมย์,41,555.21
1721,หญิง,บุรีรัมย์,50,10069.7
1722,ชาย,พระนครศรีอยุธยา,51,4986.41
1723,ชาย,กาฬสินธุ์,81,4054.62
1724,หญิง,บุรีรัมย์,64,9423.8
1725,หญิง,บุรีรัมย์,51,547.68
